,Energy,Gradient,Iteration,Noise,Time
338,-75.62826173,0.01297606,338.0,0.000769,852.95
339,-75.6285576,0.01548431,339.0,0.000699,855.57
340,-75.62877544,0.01600284,340.0,0.000785,858.06
341,-75.62849937,0.01409022,341.0,0.00074,860.56
342,-75.62881849,0.01612484,342.0,0.000742,863.06
343,-75.62859979,0.03929704,343.0,0.000763,865.57
344,-75.62946753,0.01532209,344.0,0.000724,868.1
345,-75.6288305,0.01599525,345.0,0.000767,870.6
346,-75.62858775,0.02482724,346.0,0.000734,873.12
347,-75.62835007,0.01489254,347.0,0.000789,875.62
348,-75.62908453,0.02200741,348.0,0.000742,878.11
349,-75.62874507,0.02291897,349.0,0.000744,880.61
350,-75.62799659,0.01645691,350.0,0.000912,883.12
351,-75.62818684,0.01782472,351.0,0.000765,885.62
352,-75.62917657,0.01839935,352.0,0.000774,888.13
353,-75.62840921,0.01555943,353.0,0.000788,890.63
354,-75.62873649,0.01539444,354.0,0.00101,893.14
355,-75.62895901,0.01541099,355.0,0.000763,895.64
356,-75.62819404,0.01718531,356.0,0.000798,898.15
357,-75.62877277,0.01832997,357.0,0.000916,900.65
358,-75.62863253,0.01758372,358.0,0.000728,903.16
359,-75.62811512,0.01876224,359.0,0.000987,905.65
360,-75.62855957,0.01569738,360.0,0.000768,908.15
361,-75.62906911,0.02059933,361.0,0.000731,910.65
362,-75.6287817,0.01897034,362.0,0.000778,913.15
363,-75.62861194,0.01693486,363.0,0.000739,915.64
364,-75.62903372,0.01666673,364.0,0.000739,918.16
365,-75.62856032,0.01588981,365.0,0.000734,920.65
366,-75.62830716,0.01563808,366.0,0.000913,923.16
367,-75.62857867,0.01627052,367.0,0.000779,925.66
368,-75.62855826,0.01779382,368.0,0.000858,928.21
369,-75.62912736,0.01825683,369.0,0.000823,930.71
370,-75.62864461,0.01516001,370.0,0.000724,933.21
371,-75.62927727,0.0148488,371.0,0.000745,935.7
372,-75.62919843,0.01456436,372.0,0.000746,938.22
373,-75.62815464,0.01602692,373.0,0.0008,940.71
374,-75.62877366,0.01673885,374.0,0.00106,943.21
375,-75.62886388,0.01509709,375.0,0.000709,945.7
376,-75.62907868,0.01669155,376.0,0.000935,948.2
377,-75.62856172,0.01521955,377.0,0.000764,950.69
378,-75.62885628,0.01677981,378.0,0.000756,953.21
379,-75.62872117,0.01414003,379.0,0.000751,955.71
380,-75.62920816,0.01468299,380.0,0.000713,958.26
381,-75.62923358,0.01434144,381.0,0.000747,960.75
